id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
217;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449501.9862726405,333188.646550982 7449501.9862726405,333188.646550982 7449101.9862726405,332488.646550982 7449101.9862726405,332488.646550982 7449501.9862726405)))
218;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449901.9862726405,333188.646550982 7449901.9862726405,333188.646550982 7449501.9862726405,332488.646550982 7449501.9862726405,332488.646550982 7449901.9862726405)))
219;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7450301.9862726405,333188.646550982 7450301.9862726405,333188.646550982 7449901.9862726405,332488.646550982 7449901.9862726405,332488.646550982 7450301.9862726405)))
220;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7450701.9862726405,333188.646550982 7450701.9862726405,333188.646550982 7450301.9862726405,332488.646550982 7450301.9862726405,332488.646550982 7450701.9862726405)))
221;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447901.9862726405,333188.646550982 7447901.9862726405,333188.646550982 7447501.9862726405,332488.646550982 7447501.9862726405,332488.646550982 7447901.9862726405)))
222;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7448301.9862726405,333188.646550982 7448301.9862726405,333188.646550982 7447901.9862726405,332488.646550982 7447901.9862726405,332488.646550982 7448301.9862726405)))
223;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7448701.9862726405,333188.646550982 7448701.9862726405,333188.646550982 7448301.9862726405,332488.646550982 7448301.9862726405,332488.646550982 7448701.9862726405)))
224;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7449101.9862726405,333188.646550982 7449101.9862726405,333188.646550982 7448701.9862726405,332488.646550982 7448701.9862726405,332488.646550982 7449101.9862726405)))
225;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7446301.9862726405,333188.646550982 7446301.9862726405,333188.646550982 7445901.9862726405,332488.646550982 7445901.9862726405,332488.646550982 7446301.9862726405)))
226;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7446701.9862726405,333188.646550982 7446701.9862726405,333188.646550982 7446301.9862726405,332488.646550982 7446301.9862726405,332488.646550982 7446701.9862726405)))
227;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447101.9862726405,333188.646550982 7447101.9862726405,333188.646550982 7446701.9862726405,332488.646550982 7446701.9862726405,332488.646550982 7447101.9862726405)))
228;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((332488.646550982 7447501.9862726405,333188.646550982 7447501.9862726405,333188.646550982 7447101.9862726405,332488.646550982 7447101.9862726405,332488.646550982 7447501.9862726405)))
235;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7431901.9862726405,334588.646550982 7431901.9862726405,334588.646550982 7431501.9862726405,333888.646550982 7431501.9862726405,333888.646550982 7431901.9862726405)))
236;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7432301.9862726405,334588.646550982 7432301.9862726405,334588.646550982 7431901.9862726405,333888.646550982 7431901.9862726405,333888.646550982 7432301.9862726405)))
237;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7432701.9862726405,334588.646550982 7432701.9862726405,334588.646550982 7432301.9862726405,333888.646550982 7432301.9862726405,333888.646550982 7432701.9862726405)))
238;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7433101.9862726405,334588.646550982 7433101.9862726405,334588.646550982 7432701.9862726405,333888.646550982 7432701.9862726405,333888.646550982 7433101.9862726405)))
239;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7430301.9862726405,334588.646550982 7430301.9862726405,334588.646550982 7429901.9862726405,333888.646550982 7429901.9862726405,333888.646550982 7430301.9862726405)))
240;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7430701.9862726405,334588.646550982 7430701.9862726405,334588.646550982 7430301.9862726405,333888.646550982 7430301.9862726405,333888.646550982 7430701.9862726405)))
241;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7431101.9862726405,334588.646550982 7431101.9862726405,334588.646550982 7430701.9862726405,333888.646550982 7430701.9862726405,333888.646550982 7431101.9862726405)))
242;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7431501.9862726405,334588.646550982 7431501.9862726405,334588.646550982 7431101.9862726405,333888.646550982 7431101.9862726405,333888.646550982 7431501.9862726405)))
243;NULL;NULL;NULL;NULL;NULL;0.05200969708865622;MULTIPOLYGON(((334061.42177487025 7428659.818235011,334038.08310597367 7428568.744284488,334003.0306922374 7428472.777165713,333989.005026024 7428390.888503473,333983.70328736986 7428352.510491628,333985.26264062675 7428304.574133897,333985.59445027594 7428301.9862726405,333888.646550982 7428301.9862726405,333888.646550982 7428701.9862726405,334061.69096965535 7428701.9862726405,334061.42177487025 7428659.818235011)))
281;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7440701.9862726405,334588.646550982 7440701.9862726405,334588.646550982 7440301.9862726405,333888.646550982 7440301.9862726405,333888.646550982 7440701.9862726405)))
244;NULL;NULL;NULL;NULL;NULL;0.20168835737964685;MULTIPOLYGON(((334451.1259167484 7429091.320861906,334461.77682292066 7429081.472306215,334487.24813607195 7429064.147335696,334498.28372064256 7429047.325956063,334508.10253338167 7429020.302249249,334512.7765483353 7428995.768403088,334512.4221851822 7428986.240176494,334512.0678229799 7428976.711949751,334505.2453640512 7428955.261674428,334495.95843294123 7428934.559162319,334474.5045754602 7428903.643022597,334469.96665972617 7428899.324126722,334468.3531957775 7428897.788460056,334466.70135134726 7428896.216372462,334463.51432359614 7428893.183026219,334444.83379465947 7428875.403933702,334406.0413826152 7428839.199997071,334369.6173089697 7428810.885432539,334324.3968014278 7428791.332439204,334297.1979650664 7428780.064970277,334278.32443017466 7428774.759977596,334228.7087837263 7428763.906688407,334170.91668670677 7428761.267999059,334138.70863983815 7428758.693354634,334098.3615054915 7428751.819303872,334080.9503201956 7428743.872445142,334070.2373697357 7428731.791997042,334061.9063954167 7428717.190959627,334061.7194421187 7428706.4463438345,334061.69096965535 7428701.9862726405,333888.646550982 7428701.9862726405,333888.646550982 7429101.9862726405,334445.1785545495 7429101.9862726405,334451.1259167484 7429091.320861906)))
245;NULL;NULL;NULL;NULL;NULL;0.23193131100173725;MULTIPOLYGON(((334499.6426726138 7429448.911143931,334479.5068533494 7429318.004878403,334464.3105683762 7429285.718788182,334454.12613955635 7429244.517994793,334439.20007201756 7429206.365264628,334432.43930039136 7429179.378277602,334430.88541699713 7429167.289485471,334429.33153694833 7429155.200692848,334434.13395801635 7429128.342598097,334444.12919968134 7429103.8680818025,334445.1785545495 7429101.9862726405,333888.646550982 7429101.9862726405,333888.646550982 7429501.9862726405,334508.1675297372 7429501.9862726405,334499.6426726138 7429448.911143931)))
246;NULL;NULL;NULL;NULL;NULL;0.26621906935225664;MULTIPOLYGON(((334581.1236576786 7429769.2139325645,334558.3009778076 7429732.413196172,334548.279853053 7429694.869009724,334510.7445211258 7429518.030430056,334508.1675297372 7429501.9862726405,333888.646550982 7429501.9862726405,333888.646550982 7429901.9862726405,334588.646550982 7429901.9862726405,334588.646550982 7429776.907089183,334581.1236576786 7429769.2139325645)))
247;NULL;NULL;NULL;NULL;NULL;0.0009027974718684984;MULTIPOLYGON(((333964.9856808388 7427096.865755442,333955.9622449875 7427090.781855384,333945.85661662265 7427088.564566027,333931.3229507356 7427088.84492003,333888.646550982 7427092.059183791,333888.646550982 7427101.9862726405,333972.58038863156 7427101.9862726405,333964.9856808388 7427096.865755442)))
248;NULL;NULL;NULL;NULL;NULL;0.05744912549077568;MULTIPOLYGON(((334016.76087502786 7427491.926469493,334045.2895878932 7427429.783683736,334053.70153761504 7427409.61087922,334054.4685198837 7427405.078792019,334055.2355018081 7427400.546704773,334056.5745002641 7427344.855492819,334047.5552642292 7427282.071336966,334015.35401501704 7427187.686238971,333997.66507525614 7427131.560672245,333989.02577535296 7427117.1775430795,333976.17299759446 7427104.408487752,333972.58038863156 7427101.9862726405,333888.646550982 7427101.9862726405,333888.646550982 7427501.9862726405,334013.2745364575 7427501.9862726405,334016.76087502786 7427491.926469493)))
249;NULL;NULL;NULL;NULL;NULL;0.04566631166711807;MULTIPOLYGON(((334016.58906735986 7427873.340176147,334018.2015292068 7427848.107699217,334022.5320529371 7427826.892535371,334023.25492830377 7427817.154808264,334023.3807727519 7427815.05200643,334019.2244916844 7427802.38027978,334009.7294781193 7427782.117999526,333993.2085195228 7427722.129402652,333988.8034387914 7427658.51085772,333991.047394266 7427604.269493386,333994.3279620949 7427576.286969582,334005.0234204817 7427525.794804368,334013.2745364575 7427501.9862726405,333888.646550982 7427501.9862726405,333888.646550982 7427901.9862726405,334014.99433283694 7427901.9862726405,334016.58906735986 7427873.340176147)))
250;NULL;NULL;NULL;NULL;NULL;0.04479455826693348;MULTIPOLYGON(((333993.6710845552 7428238.994708091,333996.5524855346 7428155.190839272,334000.9456306527 7428104.256984843,334002.78406038193 7428082.942196245,334005.21575634007 7427993.595896227,334013.643860369 7427926.24470818,334014.99433283694 7427901.9862726405,333888.646550982 7427901.9862726405,333888.646550982 7428301.9862726405,333985.59445027594 7428301.9862726405,333993.6710845552 7428238.994708091)))
251;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7438301.9862726405,334588.646550982 7438301.9862726405,334588.646550982 7437901.9862726405,333888.646550982 7437901.9862726405,333888.646550982 7438301.9862726405)))
252;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7438701.9862726405,334588.646550982 7438701.9862726405,334588.646550982 7438301.9862726405,333888.646550982 7438301.9862726405,333888.646550982 7438701.9862726405)))
253;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7439101.9862726405,334588.646550982 7439101.9862726405,334588.646550982 7438701.9862726405,333888.646550982 7438701.9862726405,333888.646550982 7439101.9862726405)))
254;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7439501.9862726405,334588.646550982 7439501.9862726405,334588.646550982 7439101.9862726405,333888.646550982 7439101.9862726405,333888.646550982 7439501.9862726405)))
255;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7436701.9862726405,334588.646550982 7436701.9862726405,334588.646550982 7436301.9862726405,333888.646550982 7436301.9862726405,333888.646550982 7436701.9862726405)))
256;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7437101.9862726405,334588.646550982 7437101.9862726405,334588.646550982 7436701.9862726405,333888.646550982 7436701.9862726405,333888.646550982 7437101.9862726405)))
257;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7437501.9862726405,334588.646550982 7437501.9862726405,334588.646550982 7437101.9862726405,333888.646550982 7437101.9862726405,333888.646550982 7437501.9862726405)))
258;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7437901.9862726405,334588.646550982 7437901.9862726405,334588.646550982 7437501.9862726405,333888.646550982 7437501.9862726405,333888.646550982 7437901.9862726405)))
259;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7435101.9862726405,334588.646550982 7435101.9862726405,334588.646550982 7434701.9862726405,333888.646550982 7434701.9862726405,333888.646550982 7435101.9862726405)))
260;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7435501.9862726405,334588.646550982 7435501.9862726405,334588.646550982 7435101.9862726405,333888.646550982 7435101.9862726405,333888.646550982 7435501.9862726405)))
261;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7435901.9862726405,334588.646550982 7435901.9862726405,334588.646550982 7435501.9862726405,333888.646550982 7435501.9862726405,333888.646550982 7435901.9862726405)))
262;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7436301.9862726405,334588.646550982 7436301.9862726405,334588.646550982 7435901.9862726405,333888.646550982 7435901.9862726405,333888.646550982 7436301.9862726405)))
263;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7433501.9862726405,334588.646550982 7433501.9862726405,334588.646550982 7433101.9862726405,333888.646550982 7433101.9862726405,333888.646550982 7433501.9862726405)))
264;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7433901.9862726405,334588.646550982 7433901.9862726405,334588.646550982 7433501.9862726405,333888.646550982 7433501.9862726405,333888.646550982 7433901.9862726405)))
265;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7434301.9862726405,334588.646550982 7434301.9862726405,334588.646550982 7433901.9862726405,333888.646550982 7433901.9862726405,333888.646550982 7434301.9862726405)))
266;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7434701.9862726405,334588.646550982 7434701.9862726405,334588.646550982 7434301.9862726405,333888.646550982 7434301.9862726405,333888.646550982 7434701.9862726405)))
267;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7444701.9862726405,334588.646550982 7444701.9862726405,334588.646550982 7444301.9862726405,333888.646550982 7444301.9862726405,333888.646550982 7444701.9862726405)))
268;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7445101.9862726405,334588.646550982 7445101.9862726405,334588.646550982 7444701.9862726405,333888.646550982 7444701.9862726405,333888.646550982 7445101.9862726405)))
269;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7445501.9862726405,334588.646550982 7445501.9862726405,334588.646550982 7445101.9862726405,333888.646550982 7445101.9862726405,333888.646550982 7445501.9862726405)))
270;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7445901.9862726405,334588.646550982 7445901.9862726405,334588.646550982 7445501.9862726405,333888.646550982 7445501.9862726405,333888.646550982 7445901.9862726405)))
271;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7443101.9862726405,334588.646550982 7443101.9862726405,334588.646550982 7442701.9862726405,333888.646550982 7442701.9862726405,333888.646550982 7443101.9862726405)))
272;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7443501.9862726405,334588.646550982 7443501.9862726405,334588.646550982 7443101.9862726405,333888.646550982 7443101.9862726405,333888.646550982 7443501.9862726405)))
273;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7443901.9862726405,334588.646550982 7443901.9862726405,334588.646550982 7443501.9862726405,333888.646550982 7443501.9862726405,333888.646550982 7443901.9862726405)))
274;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7444301.9862726405,334588.646550982 7444301.9862726405,334588.646550982 7443901.9862726405,333888.646550982 7443901.9862726405,333888.646550982 7444301.9862726405)))
275;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7441501.9862726405,334588.646550982 7441501.9862726405,334588.646550982 7441101.9862726405,333888.646550982 7441101.9862726405,333888.646550982 7441501.9862726405)))
276;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7441901.9862726405,334588.646550982 7441901.9862726405,334588.646550982 7441501.9862726405,333888.646550982 7441501.9862726405,333888.646550982 7441901.9862726405)))
277;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7442301.9862726405,334588.646550982 7442301.9862726405,334588.646550982 7441901.9862726405,333888.646550982 7441901.9862726405,333888.646550982 7442301.9862726405)))
278;analista 1;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7442701.9862726405,334588.646550982 7442701.9862726405,334588.646550982 7442301.9862726405,333888.646550982 7442301.9862726405,333888.646550982 7442701.9862726405)))
279;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7439901.9862726405,334588.646550982 7439901.9862726405,334588.646550982 7439501.9862726405,333888.646550982 7439501.9862726405,333888.646550982 7439901.9862726405)))
280;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7440301.9862726405,334588.646550982 7440301.9862726405,334588.646550982 7439901.9862726405,333888.646550982 7439901.9862726405,333888.646550982 7440301.9862726405)))
282;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333888.646550982 7441101.9862726405,334588.646550982 7441101.9862726405,334588.646550982 7440701.9862726405,333888.646550982 7440701.9862726405,333888.646550982 7441101.9862726405)))
287;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449501.9862726405,334588.646550982 7449501.9862726405,334588.646550982 7449101.9862726405,333888.646550982 7449101.9862726405,333888.646550982 7449501.9862726405)))
288;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449901.9862726405,334588.646550982 7449901.9862726405,334588.646550982 7449501.9862726405,333888.646550982 7449501.9862726405,333888.646550982 7449901.9862726405)))
289;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7450301.9862726405,334588.646550982 7450301.9862726405,334588.646550982 7449901.9862726405,333888.646550982 7449901.9862726405,333888.646550982 7450301.9862726405)))
290;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7450701.9862726405,334588.646550982 7450701.9862726405,334588.646550982 7450301.9862726405,333888.646550982 7450301.9862726405,333888.646550982 7450701.9862726405)))
291;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447901.9862726405,334588.646550982 7447901.9862726405,334588.646550982 7447501.9862726405,333888.646550982 7447501.9862726405,333888.646550982 7447901.9862726405)))
292;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7448301.9862726405,334588.646550982 7448301.9862726405,334588.646550982 7447901.9862726405,333888.646550982 7447901.9862726405,333888.646550982 7448301.9862726405)))
293;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7448701.9862726405,334588.646550982 7448701.9862726405,334588.646550982 7448301.9862726405,333888.646550982 7448301.9862726405,333888.646550982 7448701.9862726405)))
294;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7449101.9862726405,334588.646550982 7449101.9862726405,334588.646550982 7448701.9862726405,333888.646550982 7448701.9862726405,333888.646550982 7449101.9862726405)))
295;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7446301.9862726405,334588.646550982 7446301.9862726405,334588.646550982 7445901.9862726405,333888.646550982 7445901.9862726405,333888.646550982 7446301.9862726405)))
296;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7446701.9862726405,334588.646550982 7446701.9862726405,334588.646550982 7446301.9862726405,333888.646550982 7446301.9862726405,333888.646550982 7446701.9862726405)))
297;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447101.9862726405,334588.646550982 7447101.9862726405,334588.646550982 7446701.9862726405,333888.646550982 7446701.9862726405,333888.646550982 7447101.9862726405)))
298;analista 2;finalizado;NULL;andamento;NULL;0.28;MULTIPOLYGON(((333888.646550982 7447501.9862726405,334588.646550982 7447501.9862726405,334588.646550982 7447101.9862726405,333888.646550982 7447101.9862726405,333888.646550982 7447501.9862726405)))
299;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7431901.9862726405,333888.646550982 7431901.9862726405,333888.646550982 7431501.9862726405,333188.646550982 7431501.9862726405,333188.646550982 7431901.9862726405)))
300;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7432301.9862726405,333888.646550982 7432301.9862726405,333888.646550982 7431901.9862726405,333188.646550982 7431901.9862726405,333188.646550982 7432301.9862726405)))
301;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7432701.9862726405,333888.646550982 7432701.9862726405,333888.646550982 7432301.9862726405,333188.646550982 7432301.9862726405,333188.646550982 7432701.9862726405)))
302;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7433101.9862726405,333888.646550982 7433101.9862726405,333888.646550982 7432701.9862726405,333188.646550982 7432701.9862726405,333188.646550982 7433101.9862726405)))
303;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7430301.9862726405,333888.646550982 7430301.9862726405,333888.646550982 7429901.9862726405,333188.646550982 7429901.9862726405,333188.646550982 7430301.9862726405)))
304;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7430701.9862726405,333888.646550982 7430701.9862726405,333888.646550982 7430301.9862726405,333188.646550982 7430301.9862726405,333188.646550982 7430701.9862726405)))
305;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7431101.9862726405,333888.646550982 7431101.9862726405,333888.646550982 7430701.9862726405,333188.646550982 7430701.9862726405,333188.646550982 7431101.9862726405)))
306;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7431501.9862726405,333888.646550982 7431501.9862726405,333888.646550982 7431101.9862726405,333188.646550982 7431101.9862726405,333188.646550982 7431501.9862726405)))
307;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7428701.9862726405,333888.646550982 7428701.9862726405,333888.646550982 7428301.9862726405,333188.646550982 7428301.9862726405,333188.646550982 7428701.9862726405)))
308;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7429101.9862726405,333888.646550982 7429101.9862726405,333888.646550982 7428701.9862726405,333188.646550982 7428701.9862726405,333188.646550982 7429101.9862726405)))
309;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7429501.9862726405,333888.646550982 7429501.9862726405,333888.646550982 7429101.9862726405,333188.646550982 7429101.9862726405,333188.646550982 7429501.9862726405)))
310;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7429901.9862726405,333888.646550982 7429901.9862726405,333888.646550982 7429501.9862726405,333188.646550982 7429501.9862726405,333188.646550982 7429901.9862726405)))
311;NULL;NULL;NULL;NULL;NULL;0.05333984472748852;MULTIPOLYGON(((333872.4348776058 7427093.280200431,333852.9582868105 7427101.9862726405,333888.646550982 7427101.9862726405,333888.646550982 7427092.059183791,333872.4348776058 7427093.280200431)),((333445.9952398824 7427014.741804391,333403.42095173127 7426978.8244412225,333387.66009474033 7426960.817010482,333354.53753846535 7426921.57240998,333339.0383162455 7426889.392070066,333315.6153106237 7426870.301751146,333296.98024852027 7426862.229270143,333287.79442237446 7426860.13259637,333277.2573706269 7426859.903456516,333265.475135665 7426861.210794458,333250.58118029026 7426866.248599341,333221.0454137212 7426881.199929809,333205.40037139703 7426889.330205021,333188.646550982 7426901.656849854,333188.646550982 7427101.9862726405,333533.7456724582 7427101.9862726405,333445.9952398824 7427014.741804391)))
312;NULL;NULL;NULL;NULL;NULL;0.26401313033251755;MULTIPOLYGON(((333757.86804915115 7427144.491785241,333694.5060717699 7427182.875928112,333666.192494717 7427189.203494402,333644.29942498927 7427188.736598225,333624.1854473386 7427184.745675042,333606.07507214596 7427175.461278061,333593.7005968869 7427165.687435865,333585.24516953167 7427153.188826353,333533.7456724582 7427101.9862726405,333188.646550982 7427101.9862726405,333188.646550982 7427501.9862726405,333888.646550982 7427501.9862726405,333888.646550982 7427101.9862726405,333852.9582868105 7427101.9862726405,333757.86804915115 7427144.491785241)))
313;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7427901.9862726405,333888.646550982 7427901.9862726405,333888.646550982 7427501.9862726405,333188.646550982 7427501.9862726405,333188.646550982 7427901.9862726405)))
314;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7428301.9862726405,333888.646550982 7428301.9862726405,333888.646550982 7427901.9862726405,333188.646550982 7427901.9862726405,333188.646550982 7428301.9862726405)))
315;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7438301.9862726405,333888.646550982 7438301.9862726405,333888.646550982 7437901.9862726405,333188.646550982 7437901.9862726405,333188.646550982 7438301.9862726405)))
316;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7438701.9862726405,333888.646550982 7438701.9862726405,333888.646550982 7438301.9862726405,333188.646550982 7438301.9862726405,333188.646550982 7438701.9862726405)))
317;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7439101.9862726405,333888.646550982 7439101.9862726405,333888.646550982 7438701.9862726405,333188.646550982 7438701.9862726405,333188.646550982 7439101.9862726405)))
318;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7439501.9862726405,333888.646550982 7439501.9862726405,333888.646550982 7439101.9862726405,333188.646550982 7439101.9862726405,333188.646550982 7439501.9862726405)))
319;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7436701.9862726405,333888.646550982 7436701.9862726405,333888.646550982 7436301.9862726405,333188.646550982 7436301.9862726405,333188.646550982 7436701.9862726405)))
320;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7437101.9862726405,333888.646550982 7437101.9862726405,333888.646550982 7436701.9862726405,333188.646550982 7436701.9862726405,333188.646550982 7437101.9862726405)))
321;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7437501.9862726405,333888.646550982 7437501.9862726405,333888.646550982 7437101.9862726405,333188.646550982 7437101.9862726405,333188.646550982 7437501.9862726405)))
322;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7437901.9862726405,333888.646550982 7437901.9862726405,333888.646550982 7437501.9862726405,333188.646550982 7437501.9862726405,333188.646550982 7437901.9862726405)))
323;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7435101.9862726405,333888.646550982 7435101.9862726405,333888.646550982 7434701.9862726405,333188.646550982 7434701.9862726405,333188.646550982 7435101.9862726405)))
324;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7435501.9862726405,333888.646550982 7435501.9862726405,333888.646550982 7435101.9862726405,333188.646550982 7435101.9862726405,333188.646550982 7435501.9862726405)))
325;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7435901.9862726405,333888.646550982 7435901.9862726405,333888.646550982 7435501.9862726405,333188.646550982 7435501.9862726405,333188.646550982 7435901.9862726405)))
326;NULL;NULL;NULL;NULL;NULL;0.28;MULTIPOLYGON(((333188.646550982 7436301.9862726405,333888.646550982 7436301.9862726405,333888.646550982 7435901.9862726405,333188.646550982 7435901.9862726405,333188.646550982 7436301.9862726405)))
