id;idproject;area_km2;municipio;cod_estado;cod_class;class;obs;geom
1030;2;0.02234782141771266;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498587.09105795325 7512226.114459949,498587.18001464626 7512226.179985488,498633.68999472656 7512178.939996345,498642.0299933822 7512168.529988958,498647.5400152355 7512161.910002018,498649.54999239225 7512150.48001455,498656.57001044205 7512119.890010365,498589.6200080558 7512153.710007735,498589.6111240799 7512153.749529786,498589.612315229 7512153.715320304,498583.4754073343 7512155.991012433,498584.20000216115 7512152.770005753,498585.4499947764 7512142.60000906,498586.22000286984 7512133.490004834,498586.7299957486 7512120.489987333,498587.0200164908 7512107.180009736,498586.72001537756 7512089.140014886,498584.3000125534 7512089.869995883,498580.2599940426 7512088.030002582,498579.079992407 7512084.679992763,498576.86999918544 7512086.850012425,498540.13001334004 7512129.509990387,498532.8600129055 7512136.439988045,498524.30000923335 7512146.310011761,498503.80000798346 7512172.050001528,498497.5699941442 7512180.240012623,498494.9199976441 7512183.340011741,498485.6200131692 7512194.800011644,498479.96001750574 7512202.060006453,498474.2300092924 7512209.39000524,498468.91999687 7512215.580000674,498460.71999427717 7512226.039985662,498440.5500122423 7512247.259999313,498457.4800004857 7512319.080010448,498457.63999182044 7512356.85001437,498583.0199943471 7512229.860013947,498583.01771473314 7512229.857977686,498587.09105795325 7512226.114459949)))
1031;2;0.09893729860297626;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((497105.1983245615 7511675.932163138,496998.707991592 7511686.883710956,496929.7274191795 7511744.472899508,496894.37672387226 7511934.830825151,496948.9569958952 7512157.577239927,497120.55702167866 7512159.256117947,497140.1692666292 7512029.515000684,497113.4303251584 7511914.029004317,497120.61966037576 7511825.70578924,497166.4414914129 7511685.820403479,497105.1983245615 7511675.932163138)))
1032;2;0.027725066597532082;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499704.8634360913 7505052.313721534,499681.6462387466 7505089.914529252,499673.3268264846 7505124.637621186,499871.8742350827 7505185.377348624,499894.0518270445 7505191.113752887,500078.9446930626 7505226.111329256,500094.7659369057 7505186.28884525,499704.8634360913 7505052.313721534)))
1033;2;0.020000576006275816;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((493882.8551757192 7508308.700286871,493879.585827138 7508313.406801856,493869.9160242919 7508327.446483241,493863.5543142783 7508335.091652052,493861.433727524 7508337.082239177,493855.1568350894 7508342.895372311,493851.33981286234 7508346.154286163,493836.1565061024 7508357.075970361,493823.3906663064 7508366.165653128,493815.58698250836 7508371.397478119,493800.4036860467 7508380.6809278615,493788.61329494196 7508388.1852015,493783.1422124883 7508390.897988943,493777.24703778606 7508393.170412544,493769.4857350344 7508394.755841027,493765.4142360217 7508400.674681932,493760.4097021503 7508406.804936247,493757.01678402186 7508410.6627570065,493749.297915393 7508420.19280239,493744.03889155155 7508428.137456508,493737.46511865576 7508436.998113648,493761.49680291716 7508439.562344996,493797.76549766044 7508443.923788056,493833.0962283577 7508436.910974671,493876.325128468 7508433.952877968,493915.7259138087 7508417.033279277,493931.1656732314 7508402.9321695175,494024.76018550835 7508479.627969334,494051.83375474915 7508443.629856259,493882.8551757192 7508308.700286871)))
1034;2;0.024204238204866953;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((500007.72440263734 7511419.2340084305,499983.7235264358 7511440.080332234,499957.51568860764 7511454.343588372,499938.7563451844 7511463.669535708,500073.3833153215 7511731.931822835,500141.24865537067 7511684.751953193,500007.72440263734 7511419.2340084305)))
1035;2;0.024182438269322048;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499841.16439086513 7504994.435939907,499804.76362936094 7505067.916053733,500094.8612870559 7505177.5900867665,500135.6731585506 7505116.172757506,499841.16439086513 7504994.435939907)))
1036;2;0.020283872136816324;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((504687.42754746 7507201.550051287,504678.6117605547 7507233.362231403,504660.9784135603 7507291.50234948,504529.7039389118 7507309.091760548,504537.44700567145 7507379.2903090995,504649.9660909056 7507356.221994511,504694.09522967774 7507360.596135766,504723.8828509835 7507364.97456638,504748.1257048631 7507276.119299257,504759.1382355549 7507213.593673669,504687.42754746 7507201.550051287)))
1037;2;0.0319637140112497;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497757.4087843973 7502187.437437756,497692.3392359539 7502207.165219802,497693.435875414 7502248.28512529,497690.1245842018 7502266.925611785,497685.7086341572 7502297.627793502,497690.11450855935 7502333.814034723,497739.1539202964 7502582.736537418,497749.078218355 7502592.058687791,497764.51759328006 7502595.8988790875,497783.8179121868 7502593.160299381,497801.4658320115 7502577.262840173,497814.70301741513 7502556.43027498,497805.33499177836 7502513.115287012,497788.8101564667 7502389.203644851,497757.4087843973 7502187.437437756)))
1038;2;0.0727387095983976;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((493174.0490124663 7509688.865485069,493143.1445898864 7509711.88988995,493097.2329532443 7509754.586933437,493055.33812801604 7509960.43869146,493056.4146375801 7509968.564089805,493060.2727662281 7509976.7938843025,493252.26699756016 7509964.262931775,493404.61089182633 7509784.410023976,493467.5271735694 7509727.389824888,493453.1857577561 7509721.898447511,493313.06364793575 7509709.770570882,493174.0490124663 7509688.865485069)))
1039;2;0.02568295031675643;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((495898.4771104145 7504709.262466747,495787.6154218488 7504744.601124601,495768.58281717566 7504765.296209363,495754.23784730857 7504786.540932087,495744.4437559933 7504804.085577482,495741.7498462169 7504823.277244531,495743.18980148615 7504851.243746007,495833.06632543146 7504922.006488815,495880.21513700613 7504941.760131785,495916.61076298426 7504957.123920085,495927.6495710143 7504924.773661974,495921.31055510533 7504912.159736852,495909.45645727037 7504899.544350844,495898.4316931369 7504879.252187879,495884.099234649 7504854.023951398,495872.52155561466 7504839.215235626,495877.4914512005 7504815.637299536,495887.6970635423 7504805.358387679,495900.10825882084 7504796.725129604,495887.4320781708 7504765.191412168,495898.4771104145 7504709.262466747)))
1058;2;0.01190721265650774;Cruzeiro;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((499630.4575477909 7506201.940267585,499612.807662265 7506205.778657943,499591.57262808876 7506210.43952373,499568.6829637004 7506213.455135396,499508.5630623905 7506221.67939074,499483.7420381633 7506250.744027209,499457.2660889297 7506284.195870336,499448.9913881776 7506320.93884947,499442.3714119778 7506355.488335295,499435.2003474195 7506376.327626928,499461.12305726623 7506396.619729272,499481.53205023304 7506362.070615504,499512.9724886172 7506314.085933479,499552.1343716252 7506278.714865894,499569.78520087455 7506244.714221455,499599.0182867504 7506222.504608313,499629.35434338136 7506205.779066108,499630.4575477909 7506201.940267585)))
1040;2;0.03578921531090105;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((492886.6677816243 7505488.613596016,492856.88053617976 7505498.470590578,492845.8430185987 7505513.271696575,492835.3577793573 7505526.427925974,492837.55828035815 7505538.493320256,492819.35078704485 7505553.291099704,492805.0052776847 7505565.348773876,492798.9273531126 7505588.926348247,492782.37849085144 7505594.950786371,492766.3806336162 7505602.072234202,492755.34373055375 7505615.228224797,492747.0657818658 7505625.643603396,492775.184262688 7505646.557613775,492799.9941410075 7505666.311115989,492817.6417867342 7505669.609690426,492831.4348226512 7505659.745204564,492864.53671154537 7505638.9220102355,492908.1207196918 7505611.523017991,492955.00698398286 7505598.931791643,493017.3341317104 7505590.734519746,493041.05060279276 7505589.648520416,493064.77326172934 7505574.852935772,493095.11402640026 7505560.608687186,493119.93351139984 7505559.523064238,493138.13557558757 7505556.240921024,493140.90009898227 7505540.887491325,493140.35665012395 7505522.790698911,493129.3304298653 7505512.914933183,493115.5465681614 7505503.037929717,493092.38448101934 7505498.092115579,493063.15284528735 7505499.175696916,493038.8847359562 7505500.809852699,493006.34340492473 7505502.988584001,492985.9375328262 7505501.271976398,492955.60558782617 7505496.322679808,492932.44356158504 7505491.376626378,492886.6677816243 7505488.613596016)))
1041;2;0.04755088200043437;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((491445.1438277927 7504123.443352588,491242.9933848619 7504180.0816803975,491086.62161296565 7504224.95501872,490899.63634952053 7504278.307987458,490896.8834658805 7504270.62964779,490885.2996317943 7504275.00946217,490850.2684231515 7504294.72873565,490837.0250189776 7504307.606758514,490825.7078705236 7504327.065988001,490818.5281792289 7504344.334354285,490815.2120217281 7504356.395826366,490816.3094244715 7504365.718251039,490827.61596316454 7504364.079993782,490961.64719428495 7504331.807516889,491198.5468967415 7504270.805605503,491453.3697920681 7504206.520274339,491445.1438277927 7504123.443352588)))
1042;2;0.09090770491005316;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((499346.8930638814 7507725.470473181,499243.18795071874 7507772.633114032,499275.1761358151 7507885.617606738,499240.9621124665 7508165.334560335,499459.40496052476 7508199.3491427265,499533.32542194176 7508121.468453838,499573.0439305329 7508066.622581419,499434.0398637753 7507933.889088082,499367.8531385381 7507752.894237163,499346.8930638814 7507725.470473181)))
1043;2;0.08788959961124776;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((499428.51259212283 7508232.256499212,499409.75405548146 7508314.527279498,499330.30155360466 7508717.112118539,499404.2201427023 7508768.673515815,499484.7611942417 7508755.512573363,499628.1947542637 7508540.508708246,499484.7755289766 7508327.693455061,499489.1916113904 7508236.646436666,499428.51259212283 7508232.256499212)))
1044;2;0.020897573330036195;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((505711.69998696604 7505626.687230935,505395.6774937038 7505647.640102327,505389.0732994913 7505688.222906306,505392.3875316924 7505702.479776391,505397.35600058583 7505715.639304314,505662.09010096546 7505703.479482414,505711.69998696604 7505626.687230935)))
1045;2;0.09576954857227249;Cruzeiro;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((496014.08799213625 7507623.503275791,496008.01248055807 7507653.666688206,495989.2446386758 7507704.119733434,495949.51687285467 7507749.08282751,496009.6223141143 7507826.979813839,495964.9091609037 7507950.3723553885,495984.2080811328 7507979.994565692,496012.3324409878 7508011.812969675,496044.8669310093 7508055.150367774,496243.9998463656 7508066.7181619685,496317.4003807108 7507921.940664971,496056.0053420404 7507642.161529342,496026.22277974756 7507625.70023318,496014.08799213625 7507623.503275791)))
1046;2;0.020041617807807756;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499305.7915320035 7513987.340547009,499163.964661434 7514084.449791595,499205.9025577356 7514122.036684906,499233.7694015767 7514143.025226172,499244.94357071223 7514154.616730203,499255.0145418493 7514156.331874163,499378.0785563423 7514070.742891099,499386.3565634462 7514059.769610791,499399.60149988515 7514038.371611049,499398.4982329584 7514027.946658036,499386.3580705616 7514021.910708496,499376.42477355874 7514027.945780895,499361.525074831 7514030.688567646,499353.7996846827 7514023.006736195,499345.5225826843 7514012.581487246,499336.6936090916 7514003.253573881,499321.2426229798 7513993.925370868,499305.7915320035 7513987.340547009)))
1047;2;0.022454233150832323;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((499655.2776432683 7506198.376222178,499635.8350964455 7506206.464707971,499599.84576681623 7506218.3916149,499593.5026277421 7506227.44011862,499575.43940034363 7506218.802264988,499540.0021175317 7506210.712283932,499517.1124768764 7506212.356779418,499498.0835584949 7506219.485435186,499488.9824652653 7506231.824233124,499472.4350497843 7506252.3888588585,499453.957164665 7506272.130816474,499447.88950560516 7506286.389167565,499445.13123949827 7506299.5508242175,499441.5446480032 7506339.584454195,499428.58147907903 7506379.617840543,499511.3135183086 7506452.010955824,499513.5215839155 7506394.976246845,499537.79222950066 7506332.458344318,499563.1651080962 7506294.070565507,499587.84825229464 7506260.892669141,499602.6026980262 7506251.295967218,499628.3883315578 7506237.44934002,499660.51701102353 7506217.022065374,499656.1049179825 7506200.2956434125,499655.2776432683 7506198.376222178)))
1048;2;0.023961533962875835;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((498909.14982908854 7504408.702631169,498835.24797119474 7504435.017554,498865.0196835342 7504555.106960934,498852.8789280749 7504659.840381628,498846.8089620833 7504705.901318792,498844.60006434756 7504744.285750363,498862.2450080852 7504787.058588848,498869.4130396411 7504807.8965685535,498863.34521678305 7504824.895113666,498887.0584039781 7504846.831063326,498914.63085822755 7504887.9597688485,498948.27067340375 7504920.315215478,498979.70560662 7504937.3164529465,498974.1882667262 7504970.766013359,498970.878387924 7504982.829718009,498975.2896065066 7504995.990670478,498999.0050055899 7504990.508626424,498987.9784808028 7504934.0268475525,498960.95658818085 7504902.768624059,498927.86978635617 7504849.027390663,498917.3938929389 7504810.093444617,498915.4668095839 7504764.854198836,498903.0598720827 7504738.258167414,498898.1036239259 7504636.813049866,498885.14628660213 7504597.056976022,498885.42546171 7504549.625003239,498885.42734543217 7504523.304462807,498903.07719188195 7504495.888538381,498901.9750655922 7504483.824911655,498909.14982908854 7504408.702631169)))
1049;2;0.020266890859512825;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((497680.53881403035 7510976.876734185,497659.02136865683 7510977.422048923,497640.2623058051 7510979.613472669,497624.81334810995 7510983.451101327,497607.1583249816 7510981.802650733,497583.4336158371 7510984.5418053735,497619.8242217922 7511135.954136688,497619.8219317949 7511150.765736631,497683.2698765566 7511160.101245025,497750.60648867063 7510988.407146776,497722.4695152605 7510980.7229989255,497700.4007484268 7510978.525429934,497680.53881403035 7510976.876734185)))
1050;2;0.03750722432349167;Cruzeiro;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((502883.3318903447 7505123.522657149,502861.8255804946 7505138.880923144,502852.4529364486 7505155.882024657,502845.28766868124 7505180.011506228,502825.43539741356 7505193.1759982575,502816.61379784945 7505207.983561626,502811.1004024225 7505217.855208241,502795.66032144363 7505231.567254634,502778.56673967245 7505251.31166606,502769.19571488193 7505278.183513798,502721.7916809412 7505430.0914936075,502722.8954180656 7505433.929932795,502725.1047430011 7505452.025975144,502726.7615696924 7505464.638359809,502739.4477258183 7505470.119878469,502753.2370490789 7505476.149568803,502768.1291468251 7505480.533915913,502782.4680337061 7505475.59592212,502797.91057024786 7505473.94798246,502815.00065586675 7505433.913324444,502837.6049082468 7505388.393982736,502855.24652417697 7505349.4561451655,502877.8496076904 7505299.001645299,502912.58643635106 7505250.7384588905,502948.4286138972 7505215.635976519,502973.79409788776 7505192.59961292,502943.45452172763 7505161.348516356,502930.7670820964 7505148.190144207,502916.4249029655 7505133.935355334,502900.9804415686 7505123.519332712,502883.3318903447 7505123.522657149)))
